restaurant_link,restaurant_name,original_location,country,region,province,city,address,latitude,longitude,claimed,awards,popularity_detailed,popularity_generic,top_tags,price_level,price_range,meals,cuisines,special_diets,features,vegetarian_friendly,vegan_options,gluten_free,original_open_hours,open_days_per_week,open_hours_per_week,working_shifts_per_week,avg_rating,total_reviews_count,default_language,reviews_count_in_default_language,excellent,very_good,average,poor,terrible,food,service,value,atmosphere,keywords,first_review_date,last_review_date
g1158731-d1339819,Foyer Restaurant Le Manihen pour Personnes Agees,"[""Europe"", ""France"", ""Hauts-de-France"", ""Pas-de-Calais"", ""Outreau""]",France,Hauts-de-France,Pas-de-Calais,Outreau,,50.69576,1.60124,Unclaimed,,,,,,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,2014-07-05,2016-01-13
g1158731-d8297090,,"[""Europe"", ""France"", ""Hauts-de-France"", ""Pas-de-Calais"", ""Outreau""]",,,Pas-de-Calais,,"Boulevard Industriel Centre Commercial Leclerc, 62230 Outreau France",50.70001,1.608541,Claimed,,#1 of 1 Quick Bite in Outreau,#8 of 10 places to eat in Outreau,"Cheap Eats, Quick Bites, Fast food",€,,"Lunch, Dinner",,,"Takeout, Wheelchair Accessible",N,,N,"{""Mon"": [""10:00-18:00""], ""Tue"": [""10:00-18:00""], ""Wed"": [""10:00-18:00""], ""Thu"": [""10:00-18:00""], ""Fri"": [""10:00-18:00""], ""Sat"": [""10:00-18:00""], ""Sun"": [""10:00-18:00""]}",,56.0,7.0,2.0,48.0,English,,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,,,,
,Oncle Scott's Bretteville sur Odon,,France,Normandy,Basse-Normandie,Bretteville Sur Odon,"15 avenue de la Voie au Coq, 14760 Bretteville Sur Odon France",49.16498,-0.425257,,,,,"Mid-range, French, American, Barbecue",€€-€€€,,,"American, French, Barbecue, Grill",,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Outdoor Seating, Free off-street parking, Highchairs Available, Full Bar, Wine and Beer, Table Service",N,,,"{""Mon"": [""12:00-15:00"", ""19:00-23:00""], ""Tue"": [""12:00-15:00"", ""19:00-23:00""], ""Wed"": [""12:00-15:00"", ""19:00-23:00""], ""Thu"": [""12:00-15:00"", ""19:00-23:00""], ""Fri"": [""12:00-15:00"", ""19:00-23:00""], ""Sat"": [""12:00-15:00"", ""19:00-23:00""], ""Sun"": []}",6.0,42.0,12.0,,133.0,English,1.0,0.0,0.0,,,1.0,3.5,3.5,3.5,,,2022-03-16,2023-12-31
,Boulangerie Marie Blachere,"[""Europe"", ""France"", ""Hauts-de-France"", ""Somme"", ""Mers-les-Bains""]",France,Hauts-de-France,Somme,Mers-les-Bains,"ZC du Grand Marais, 80350 Mers-les-Bains France",50.06064,1.40414,,,#14 of 17 Restaurants in Mers-les-Bains,#14 of 19 places to eat in Mers-les-Bains,Mid-range,,,,,,,,N,N,,,,,5.0,1.0,All languages,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,2022-04-13,2023-12-31
g1158734-d5808929,,"[""Europe"", ""France"", ""Hauts-de-France"", ""Somme"", ""Mers-les-Bains""]",France,Hauts-de-France,,Mers-les-Bains,"Avenue Pierre Et Marie Curie, 80350 Mers-les-Bains France",50.061657,,Claimed,Certificate of Excellence 2016,#4 of 17 Restaurants in Mers-les-Bains,#4 of 19 places to eat in Mers-les-Bains,"Mid-range, French",€€-€€€,€6-€25,"Lunch, Dinner, Drinks",French,,,N,N,N,"{""Mon"": [""08:00-22:00""], ""Tue"": [""08:00-22:00""], ""Wed"": [""08:00-22:00""], ""Thu"": [""08:00-22:00""], ""Fri"": [""08:00-22:00""], ""Sat"": [""08:00-22:00""], ""Sun"": []}",6.0,84.0,6.0,4.0,101.0,All languages,101.0,52.0,33.0,5.0,2.0,9.0,4.5,4.0,4.0,4.5,,2012-10-27,2014-12-20
g1158736-d16785766,,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Vannes"", ""Ploeren""]",,Brittany,Morbihan,Ploeren,"7 avenue Eric Tabarly, 56880 Ploeren, Vannes France",47.658527,,Claimed,,,#2 of 11 places to eat in Ploeren,,€€-€€€,€13-€27,"Lunch, Dinner",French,,,,,N,"{""Mon"": [""12:00-13:30""], ""Tue"": [""12:00-13:30""], ""Wed"": [], ""Thu"": [""12:00-13:30""], ""Fri"": [""12:00-13:30"", ""19:00-21:30""], ""Sat"": [""12:00-13:30"", ""19:00-21:30""], ""Sun"": [""12:00-13:30""]}",6.0,14.0,,5.0,50.0,,50.0,40.0,9.0,,1.0,0.0,5.0,,,,,2011-11-13,2016-03-18
g1158736-d8300177,Le Bayou,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Vannes"", ""Ploeren""]",France,Brittany,,Ploeren,"24 avenue Louis de Cadoudal, 56880 Ploeren, Vannes France",47.66384,-2.80072,Unclaimed,,#5 of 10 Restaurants in Ploeren,#5 of 11 places to eat in Ploeren,"Cheap Eats, French",€,,Dinner,French,,"Reservations, Seating, Wheelchair Accessible, Table Service",N,N,N,,,,,4.5,21.0,All languages,21.0,,7.0,1.0,1.0,0.0,,4.5,4.0,,,2012-03-05,
,Le Mabouya,"[""Europe"", ""France"", ""Occitanie"", ""Gard"", ""Saint Christol Les Ales""]",,Occitanie,Gard,Saint Christol Les Ales,"40 avenue du General de Gaulle, 30380 Saint Christol Les Ales France",44.084667,4.077011,,,#3 of 12 Restaurants in Saint Christol Les Ales,#3 of 13 places to eat in Saint Christol Les Ales,"Cheap Eats, Caribbean",€,,"Dinner, Lunch",Caribbean,,"Reservations, Seating, Table Service, Takeout, Outdoor Seating, Wheelchair Accessible, Serves Alcohol",N,N,N,,,,,,48.0,,2.0,0.0,2.0,0.0,0.0,,4.5,4.5,4.5,,,2011-06-30,
g1158740-d11832052,L'Horloge,,France,Ile-de-France,Seine-et-Marne,Pontault Combault,,,2.6042,Claimed,,#19 of 40 Restaurants in Pontault Combault,#19 of 47 places to eat in Pontault Combault,"Mid-range, French, European, Portuguese",€€-€€€,€10-€25,"Dinner, After-hours, Drinks, Lunch, Brunch","Portuguese, French, European",,,N,N,N,"{""Mon"": [""11:30-15:00""], ""Tue"": [""11:30-15:00""], ""Wed"": [""11:30-15:00"", ""19:00-22:30""], ""Thu"": [""11:30-15:00"", ""19:00-22:30""], ""Fri"": [""11:30-15:00"", ""19:00-22:30""], ""Sat"": [""11:30-15:00"", ""19:00-22:30""], ""Sun"": [""11:30-15:00""]}",7.0,38.5,11.0,3.5,35.0,All languages,35.0,,10.0,6.0,2.0,,3.5,3.5,3.5,,,,
g1158740-d13110863,,"[""Europe"", ""France"", ""Ile-de-France"", ""Seine-et-Marne"", ""Pontault Combault""]",France,,Seine-et-Marne,Pontault Combault,"92 rue des Bercheres, 77340 Pontault Combault France",,2.61298,Unclaimed,,#12 of 40 Restaurants in Pontault Combault,,,,,"Breakfast, Lunch, Dinner",,,,N,N,N,"{""Mon"": [""06:30-20:30""], ""Tue"": [], ""Wed"": [""06:30-20:30""], ""Thu"": [""06:30-20:30""], ""Fri"": [""06:30-20:30""], ""Sat"": [""06:30-20:30""], ""Sun"": [""06:30-20:30""]}",,84.0,,5.0,11.0,All languages,11.0,10.0,,0.0,0.0,0.0,,,,,,2015-07-14,2020-05-20
g1158740-d15289752,Domino's Pizza,,France,Ile-de-France,Seine-et-Marne,,"38 avenue Charles Rouxel, 77340 Pontault Combault France",48.795578,2.604282,Claimed,,#32 of 40 Restaurants in Pontault Combault,#32 of 47 places to eat in Pontault Combault,"Cheap Eats, French",€,€5-€10,"Lunch, Dinner",French,,,N,N,N,"{""Mon"": [""11:30-14:00"", ""18:00-22:00""], ""Tue"": [""11:30-14:00"", ""18:00-22:00""], ""Wed"": [""11:30-14:00"", ""18:00-22:00""], ""Thu"": [""11:30-14:00"", ""18:00-22:00""], ""Fri"": [""11:30-14:00"", ""18:00-22:00""], ""Sat"": [""11:30-14:00"", ""18:00-22:00""], ""Sun"": [""11:30-14:00"", ""18:00-22:00""]}",7.0,45.5,14.0,3.5,4.0,All languages,4.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
,Pizza Time's,,France,Ile-de-France,Seine-et-Marne,Pontault Combault,"13 avenue Charles Rouxel, 77340 Pontault Combault France",48.79768,2.60503,Unclaimed,,#30 of 40 Restaurants in Pontault Combault,#30 of 47 places to eat in Pontault Combault,,,,,,,Reservations,N,N,,,,,,4.0,1.0,All languages,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2022-05-12
g1158740-d5001826,Terra latina,,France,Ile-de-France,Seine-et-Marne,Pontault Combault,"Place Salvador Allende, 77340 Pontault Combault France",48.792957,2.608646,Claimed,,#15 of 40 Restaurants in Pontault Combault,#15 of 47 places to eat in Pontault Combault,"Mid-range, European, Portuguese",,,"Lunch, Dinner, After-hours","European, Portuguese",,"Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Television",N,N,N,"{""Mon"": [], ""Tue"": [], ""Wed"": [""11:00-01:00""], ""Thu"": [""11:00-01:00""], ""Fri"": [""11:00-01:00""], ""Sat"": [""11:00-01:00""], ""Sun"": [""11:00-01:00""]}",5.0,70.0,5.0,3.5,209.0,All languages,209.0,103.0,28.0,18.0,21.0,39.0,3.5,3.5,3.0,4.0,,2015-10-14,
,Shinjuku,"[""Europe"", ""France"", ""Ile-de-France"", ""Seine-et-Marne"", ""Pontault Combault""]",France,Ile-de-France,Seine-et-Marne,Pontault Combault,"32 rue Raoul Dautry Proche Midas ET Alinea, 77340 Pontault Combault France",48.77673,,,,,#14 of 47 places to eat in Pontault Combault,"Cheap Eats, Chinese, Japanese, Sushi",€,,,"Chinese, Japanese, Sushi, Asian",Vegetarian Friendly,,Y,,N,"{""Mon"": [""11:45-14:30"", ""18:45-22:30""], ""Tue"": [""11:45-14:30"", ""18:45-22:30""], ""Wed"": [""11:45-14:30"", ""18:45-22:30""], ""Thu"": [""11:45-14:30"", ""18:45-22:30""], ""Fri"": [""11:45-14:30"", ""18:45-22:30""], ""Sat"": [""11:45-14:30"", ""18:45-22:30""], ""Sun"": [""11:45-14:30"", ""18:45-22:30""]}",7.0,45.5,14.0,3.5,123.0,English,,0.0,1.0,0.0,0.0,0.0,3.5,3.0,3.5,,,2015-07-13,2020-04-25
g1158742-d1335781,Bowling des Closets Restaurant,"[""Europe"", ""France"", ""Normandy"", ""Basse-Normandie"", ""Orne"", ""Flers""]",France,Normandy,Basse-Normandie,Flers,"Zone des Closets, 61100, Flers France",48.73482,-0.57334,,,#28 of 34 Restaurants in Flers,#29 of 37 places to eat in Flers,"Mid-range, French",€€-€€€,,"Dinner, Lunch",French,,"Reservations, Seating, Wheelchair Accessible, Table Service, Serves Alcohol",,N,N,"{""Mon"": [], ""Tue"": [""12:00-00:00""], ""Wed"": [""12:00-00:00""], ""Thu"": [""12:00-00:00""], ""Fri"": [""12:00-01:00""], ""Sat"": [""14:00-02:00""], ""Sun"": [""12:00-23:00""]}",6.0,,6.0,3.0,69.0,English,1.0,0.0,0.0,0.0,0.0,,3.0,,3.5,,,2022-10-30,2023-12-31
g1158742-d18852776,,"[""Europe"", ""France"", ""Normandy"", ""Basse-Normandie"", ""Orne"", ""Flers""]",France,Normandy,,Flers,"120 rue de Domfront, 61100, Flers France",48.74395,-0.569518,Claimed,,#14 of 34 Restaurants in Flers,#14 of 37 places to eat in Flers,,€€-€€€,€7-€22,"Lunch, Dinner",French,,,N,N,N,"{""Mon"": [], ""Tue"": [""11:00-14:30"", ""18:00-22:00""], ""Wed"": [""11:00-14:30"", ""18:00-22:00""], ""Thu"": [""11:00-14:30"", ""18:00-22:00""], ""Fri"": [""11:00-14:30"", ""18:00-22:00""], ""Sat"": [""11:00-14:30"", ""18:00-22:00""], ""Sun"": [""11:00-14:30"", ""18:00-22:00""]}",6.0,45.0,12.0,4.5,15.0,English,1.0,1.0,0.0,,0.0,0.0,,,,,,2014-05-26,2018-06-13
,,,,Normandy,Basse-Normandie,Flers,"Le Buisson Corblin, 61100, Flers France",48.755066,-0.53072,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",#1 of 34 Restaurants in Flers,#1 of 37 places to eat in Flers,"Fine Dining, French, European",€€€€,€15-€58,"Lunch, Dinner","French, European",,,,N,N,"{""Mon"": [], ""Tue"": [], ""Wed"": [""09:00-14:00"", ""19:30-21:00""], ""Thu"": [""09:00-14:00"", ""19:30-21:00""], ""Fri"": [""09:00-14:00"", ""19:30-21:00""], ""Sat"": [""09:00-14:00"", ""19:30-21:00""], ""Sun"": [""09:00-14:00""]}",5.0,31.0,,,192.0,English,15.0,12.0,3.0,0.0,,0.0,4.5,4.5,,4.5,,2018-10-12,2021-07-09
g1158742-d6653185,Sedona Cafe,"[""Europe"", ""France"", ""Normandy"", ""Basse-Normandie"", ""Orne"", ""Flers""]",France,Normandy,Basse-Normandie,Flers,,48.75036,-0.566,Unclaimed,,#13 of 34 Restaurants in Flers,#13 of 37 places to eat in Flers,"Cheap Eats, French, Bar, Cafe",,,,"French, Bar, Cafe, European, Pub",,"Reservations, Seating, Serves Alcohol, Table Service",,N,N,,,,,4.0,,,3.0,1.0,1.0,1.0,0.0,0.0,4.0,,4.0,,,2019-08-29,2023-04-12
g1158751-d14004500,,,France,Occitanie,Haute-Garonne,Estancarbon,"1 avenue du Pic du Midi ZAC des Landes, 31800 Estancarbon France",43.114155,0.7603,Claimed,,#7 of 7 Restaurants in Estancarbon,#7 of 7 places to eat in Estancarbon,"Mid-range, French, Steakhouse, Barbecue",,,Dinner,"French, Barbecue, Steakhouse",,"Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Validated Parking",N,N,N,"{""Mon"": [""11:30-15:00"", ""18:00-21:00""], ""Tue"": [""11:30-15:00"", ""18:00-21:00""], ""Wed"": [""11:30-15:00"", ""18:00-21:00""], ""Thu"": [""11:30-15:00"", ""18:00-21:00""], ""Fri"": [""11:30-15:00"", ""18:00-21:00""], ""Sat"": [""11:30-21:00""], ""Sun"": [""11:30-21:00""]}",,51.5,12.0,2.5,95.0,English,2.0,0.0,0.0,0.0,1.0,1.0,3.0,,3.0,,,2010-10-07,2015-06-05
g1158755-d12557298,Crêperie Ker Gwladys,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Chateaubriant""]",France,Pays de la Loire,,Chateaubriant,"7 rue Porte Neuve, 44110, Chateaubriant France",47.71851,,,,#25 of 26 Restaurants in Chateaubriant,#26 of 31 places to eat in Chateaubriant,,€,,,French,,,N,N,N,,,,,,,All languages,,1.0,,1.0,2.0,0.0,,,,,,,2023-12-31
g1158755-d15368225,Domino's Pizza,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Chateaubriant""]",France,Pays de la Loire,Loire-Atlantique,Chateaubriant,"3 rue de la Gare, 44110, Chateaubriant France",,-1.372095,,,,,,,€5-€10,,Pizza,,,,N,N,"{""Mon"": [""11:30-14:00"", ""17:30-21:30""], ""Tue"": [""11:30-14:00"", ""17:30-21:30""], ""Wed"": [""11:30-14:00"", ""17:30-21:30""], ""Thu"": [""11:30-14:00"", ""17:30-21:30""], ""Fri"": [""11:30-14:00"", ""17:30-22:00""], ""Sat"": [""11:30-14:00"", ""17:30-22:00""], ""Sun"": [""11:30-14:00"", ""17:30-21:30""]}",7.0,46.5,14.0,,,,,,,,,,,,,,,,2022-10-28
g1158755-d3207057,Le Bilig,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Chateaubriant""]",France,Pays de la Loire,Loire-Atlantique,Chateaubriant,"Place Saint Nicolas, 44110, Chateaubriant France",47.71868,-1.377475,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",#2 of 26 Restaurants in Chateaubriant,#2 of 31 places to eat in Chateaubriant,"Mid-range, French",€€-€€€,,"Lunch, Dinner",French,,"Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Highchairs Available",N,N,N,,5.0,25.0,,4.5,155.0,,4.0,1.0,3.0,0.0,0.0,0.0,,4.5,4.0,4.0,,2017-10-13,2022-09-02
,,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Chateaubriant""]",France,Pays de la Loire,Loire-Atlantique,Chateaubriant,"74 rue du General Patton, 44110, Chateaubriant France",,-1.39885,Claimed,,#1 of 1 Quick Bite in Chateaubriant,#28 of 31 places to eat in Chateaubriant,"Cheap Eats, Quick Bites, Fast food",€,,,Fast food,,"Takeout, Wheelchair Accessible",N,N,,"{""Mon"": [""10:00-17:45""], ""Tue"": [""10:00-17:45""], ""Wed"": [""10:00-17:45""], ""Thu"": [""10:00-17:45""], ""Fri"": [""10:00-17:45""], ""Sat"": [""10:00-17:45""], ""Sun"": [""10:00-17:45""]}",7.0,54.25,7.0,1.5,40.0,All languages,40.0,0.0,6.0,3.0,3.0,28.0,,2.5,3.0,,,2023-05-09,2023-12-31
g1158759-d11691754,Wok 35,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Redon""]",France,Brittany,Ille-et-Vilaine,Redon,"1 rue de Briangaud, 35600 Redon France",47.66676,-2.072025,Unclaimed,,#36 of 36 Restaurants in Redon,#37 of 45 places to eat in Redon,"Cheap Eats, Chinese, Asian",€,,"Lunch, Dinner","Chinese, Asian",,"Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Table Service",N,N,,,,,,3.0,84.0,English,4.0,0.0,,1.0,1.0,0.0,3.0,3.0,3.0,,,2019-07-17,2023-07-12
g1158759-d1748654,Creperie l'Akene,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Redon""]",,Brittany,,Redon,"10 rue du Jeu de Paume, 35600 Redon France",47.64728,-2.086149,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2016",#5 of 36 Restaurants in Redon,#5 of 45 places to eat in Redon,"Mid-range, French, Vegetarian Friendly",€€-€€€,€11-€17,,French,Vegetarian Friendly,,Y,N,N,"{""Mon"": [""12:00-14:00"", ""19:00-21:30""], ""Tue"": [""12:00-14:00"", ""19:00-21:30""], ""Wed"": [""12:00-14:00"", ""19:00-21:30""], ""Thu"": [""12:00-14:00"", ""19:00-21:30""], ""Fri"": [""12:00-14:00"", ""19:00-21:30""], ""Sat"": [""12:00-14:00"", ""19:00-21:30""], ""Sun"": [""12:00-14:00"", ""19:00-21:30""]}",7.0,,14.0,4.0,247.0,English,20.0,9.0,,0.0,,0.0,4.0,4.0,4.0,4.0,,2015-12-06,2020-08-19
g1158759-d23288647,Domino's Pizza Redon,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Redon""]",France,,Ille-et-Vilaine,Redon,"14 rue Victor Hugo, 35600 Redon France",,-2.087179,Unclaimed,,,,,,,"Lunch, Dinner",,,,,N,,,7.0,45.5,14.0,,,,,,,,,,,,,,,2023-11-16,2023-12-31
g1158759-d6636212,Saveurs D'Asie,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Redon""]",France,Brittany,Ille-et-Vilaine,Redon,,47.64913,-2.08568,Claimed,,,#8 of 45 places to eat in Redon,"Mid-range, Chinese, Asian",€€-€€€,,"Lunch, Dinner","Asian, Chinese",,"Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",N,N,N,,,,,4.0,53.0,,2.0,1.0,0.0,0.0,,1.0,4.5,4.0,4.5,,,2022-09-21,
g1158759-d8486389,L'appart,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Redon""]",France,,Ille-et-Vilaine,Redon,"1 Place Saint Sauveur, 35600 Redon France",47.65099,-2.08437,Claimed,,#30 of 36 Restaurants in Redon,#31 of 45 places to eat in Redon,Cheap Eats,€,,,,,"Seating, Reservations, Table Service",,N,N,,,,,3.5,17.0,English,1.0,,0.0,1.0,0.0,0.0,3.0,3.0,4.0,,,2013-08-27,2018-06-05
g1160803-d5773518,McDonald's,"[""Europe"", ""France"", ""Bourgogne-Franche-Comte"", ""Doubs"", ""Ecole-Valentin""]",France,Bourgogne-Franche-Comte,Doubs,Ecole-Valentin,"Rue De L'Amitie Les Grattes Rouges, 25480 Ecole-Valentin France",,5.992672,Claimed,,#1 of 1 Quick Bite in Ecole-Valentin,,"Cheap Eats, Quick Bites, Fast food",€,,,Fast food,,,N,N,N,"{""Mon"": [""10:30-18:00""], ""Tue"": [""10:30-18:00""], ""Wed"": [""10:30-18:00""], ""Thu"": [""10:30-18:00""], ""Fri"": [""10:30-18:00""], ""Sat"": [""10:30-18:00""], ""Sun"": [""10:30-18:00""]}",7.0,52.5,7.0,2.0,37.0,All languages,37.0,0.0,4.0,,8.0,14.0,2.5,2.0,2.5,,,,2022-05-15
g1160891-d1155514,Aux bonnes joues,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Monterrein""]",France,Brittany,Morbihan,Monterrein,"2 rue des Primeveres, 56800 Monterrein France",47.879517,-2.358382,Claimed,,#1 of 2 Restaurants in Monterrein,#1 of 2 places to eat in Monterrein,"Mid-range, Italian, French, European",€€-€€€,€12-€20,"Lunch, Dinner, After-hours","Italian, French, Deli, European",,,,N,N,,,,,,116.0,English,22.0,,2.0,0.0,0.0,,4.5,,4.5,4.0,,2015-03-28,2018-05-04
g1161001-d5270569,Restaurant La Flamme,"[""Europe"", ""France"", ""Grand Est"", ""Haut-Rhin"", ""Ensisheim""]",France,Grand Est,Haut-Rhin,Ensisheim,,47.874084,7.352206,Claimed,Certificate of Excellence 2017,,#5 of 11 places to eat in Ensisheim,,,,"Lunch, Dinner",French,,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Highchairs Available",N,N,N,"{""Mon"": [], ""Tue"": [""11:30-14:00"", ""18:45-00:00""], ""Wed"": [""11:30-14:00"", ""18:45-00:00""], ""Thu"": [""11:30-14:00"", ""18:45-00:00""], ""Fri"": [""11:30-14:00"", ""18:45-00:00""], ""Sat"": [""11:30-14:00"", ""18:45-00:00""], ""Sun"": []}",5.0,,10.0,,151.0,All languages,151.0,35.0,69.0,28.0,10.0,9.0,4.0,3.5,4.0,3.5,,,2021-11-11
g1161062-d1339922,Chambres d'hotes La Cabriole à coté d'Amboise,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Indre-et-Loire"", ""Civray-de-Touraine""]",,Centre-Val de Loire,Indre-et-Loire,Civray-de-Touraine,"les Cartes 505 Rue De La Lapinerie, 37150 Civray-de-Touraine France",47.36475,1.029686,,,#2 of 3 Restaurants in Civray-de-Touraine,#2 of 3 places to eat in Civray-de-Touraine,"Mid-range, French",€€-€€€,"€24-€10,000",Dinner,French,,,N,N,N,,,,,4.5,33.0,English,3.0,,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,,2010-08-27,2012-08-23
,Villerville Snack,"[""Europe"", ""France"", ""Normandy"", ""Basse-Normandie"", ""Calvados"", ""Deauville"", ""Villerville""]",,Normandy,Basse-Normandie,Villerville,"Route du littoral A l'entrée de Villerville en venant de Deauville sur la gauche, 14113 Villerville, Deauville France",49.39829,0.126379,Claimed,,#4 of 8 Restaurants in Villerville,#4 of 9 places to eat in Villerville,"Mid-range, Fast food",€€-€€€,€6-€15,"Lunch, Dinner",Fast food,,,N,N,N,,7.0,63.0,7.0,4.0,,All languages,,4.0,2.0,,0.0,,,,,,,2012-01-29,2013-09-08
g1161279-d10305533,,"[""Europe"", ""France"", ""Bourgogne-Franche-Comte"", ""Nievre"", ""Clamecy""]",France,Bourgogne-Franche-Comte,Nievre,Clamecy,"54bis Route d'Auxerre, 58500 Clamecy France",47.463726,,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",#1 of 11 Restaurants in Clamecy,#1 of 16 places to eat in Clamecy,"Cheap Eats, Italian, Mediterranean, Romana",€,,,"Italian, Mediterranean, Romana, Lazio, Central-Italian",Vegetarian Friendly,,Y,N,,"{""Mon"": [""11:45-13:45"", ""18:45-21:30""], ""Tue"": [], ""Wed"": [""11:45-13:45"", ""18:45-21:30""], ""Thu"": [""11:45-13:45"", ""18:45-21:30""], ""Fri"": [""11:45-13:45"", ""18:45-21:30""], ""Sat"": [""11:45-13:45"", ""18:45-21:30""], ""Sun"": [""11:45-13:45"", ""18:45-21:30""]}",6.0,28.5,12.0,4.5,188.0,English,10.0,7.0,2.0,0.0,1.0,,4.5,4.5,4.5,,,,2018-12-21
g1161279-d15621540,Marrakech,"[""Europe"", ""France"", ""Bourgogne-Franche-Comte"", ""Nievre"", ""Clamecy""]",France,,Nievre,Clamecy,,,3.521167,Unclaimed,,,#6 of 16 places to eat in Clamecy,"Mid-range, Moroccan, Mediterranean, Middle Eastern",€€-€€€,,"Lunch, Dinner",,,"Reservations, Seating, Table Service",N,N,N,,,,,4.5,17.0,English,2.0,1.0,0.0,,0.0,0.0,,,,,,,2012-11-08
g1162163-d10336500,Le Garden,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Isere"", ""Meylan""]",France,Auvergne-Rhone-Alpes,Isere,Meylan,"15 avenue du Vercors, 38240 Meylan France",,,,,#8 of 25 Restaurants in Meylan,#8 of 31 places to eat in Meylan,"Mid-range, French",€€-€€€,,"Lunch, Dinner",French,,,N,N,N,,,,,4.5,39.0,,1.0,0.0,0.0,1.0,0.0,0.0,,4.5,4.5,,,2014-10-17,2017-01-11
g1162163-d12884983,La Casetta,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Isere"", ""Meylan""]",France,Auvergne-Rhone-Alpes,Isere,Meylan,,45.2182,5.778298,Claimed,,#18 of 25 Restaurants in Meylan,#18 of 31 places to eat in Meylan,"Mid-range, Italian, French, European",€€-€€€,€9-€24,"Dinner, Lunch, After-hours, Drinks",,,,N,N,N,"{""Mon"": [""12:00-14:00""], ""Tue"": [""12:00-14:00""], ""Wed"": [""12:00-14:00""], ""Thu"": [""12:00-14:00"", ""19:00-22:00""], ""Fri"": [""12:00-14:00"", ""19:00-22:00""], ""Sat"": [""19:00-22:00""], ""Sun"": []}",6.0,,8.0,,33.0,All languages,33.0,13.0,11.0,4.0,2.0,3.0,4.0,4.0,,,,2014-01-29,2015-07-07
g1162163-d20266694,,,France,Auvergne-Rhone-Alpes,Isere,,"35 avenue du Granier, 38240 Meylan France",,5.7853,,,#19 of 25 Restaurants in Meylan,,,,,,,,,N,N,N,,,,,4.5,,All languages,,2.0,0.0,1.0,0.0,0.0,,,,,,2017-01-06,2018-01-06
g1162163-d5801304,Restaurant Les Saisons,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Isere"", ""Meylan""]",France,Auvergne-Rhone-Alpes,Isere,Meylan,"34 avenue de Verdun, 38240 Meylan France",45.201675,,Claimed,,#11 of 25 Restaurants in Meylan,#11 of 31 places to eat in Meylan,"Mid-range, French, European",€€-€€€,€12-€25,"Lunch, Dinner, Breakfast, Drinks","French, European",,,N,N,N,"{""Mon"": [""12:00-14:00"", ""19:00-22:00""], ""Tue"": [""12:00-14:00"", ""19:00-22:00""], ""Wed"": [""12:00-14:00"", ""19:00-22:00""], ""Thu"": [""12:00-14:00"", ""19:00-22:00""], ""Fri"": [""12:00-14:00"", ""19:00-22:00""], ""Sat"": [], ""Sun"": [""12:00-14:00"", ""19:00-22:00""]}",6.0,30.0,12.0,4.0,54.0,English,3.0,,,0.0,0.0,0.0,4.0,4.0,3.5,,,2022-12-19,2023-12-31
